text_stemmed_x,sentiment_score_googleNLP,sentiment_googleNLP,text_stemmed_y,sentiment_score_indoBERT,sentiment_indoBERT
bab serah laptop masalah kelimpungan pikir selesai tugas untung bantu teman tani bab didemontrasikan moga besok asprak,1,1,bab serah laptop masalah kelimpungan pikir selesai tugas untung bantu teman tani bab didemontrasikan moga besok asprak,0.9422970414161682,-1
bab 4 kali bab erti operasi blender bab masj mudah kerja cepat,1,1,bab 4 kali bab erti operasi blender bab masj mudah kerja cepat,0.9559136629104614,1
materi labeling kerja kendala cari asisten kendala instagram cari asprak,-1,-1,materi labeling kerja kendala cari asisten kendala instagram cari asprak,0.9369248747825624,0
semangat hadap imgv samappi imgvdan moga baik ppelajaran amin,1,1,semangat hadap imgv samappi imgvdan moga baik ppelajaran amin,0.9364731311798096,1
ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok,1,1,ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok,0.7632272243499756,0
alam ajar materi cahaya blender manfaat materi saji lengkap dalam paham konsep cahaya blender,0,1,alam ajar materi cahaya blender manfaat materi saji lengkap dalam paham konsep cahaya blender,0.9390527606010436,0
keren suka mgv keren mgv sungguh mrnyenangkan suka latih mbuat desain produk apstinya kembang skil imgv suka,1,1,keren suka mgv keren mgv sungguh mrnyenangkan suka latih mbuat desain produk apstinya kembang skil imgv suka,0.9955899715423584,1
lighting lumayan mudah mudah cari asprak 8 syukur asprak mbak adellia cantik imut banget,1,1,lighting lumayan mudah mudah cari asprak 8 syukur asprak mbak adellia cantik imut banget,0.9929868578910828,1
suka apda coloring bingung yutorial diyoutube nya beda bikin bingung malas tantang seru produk 3d,-1,-1,suka apda coloring bingung yutorial diyoutube nya beda bikin bingung malas tantang seru produk 3d,0.8960680961608887,1
bab modelling sungguh uras jam tidur deadline nya singkat bikin ketar tir untung teman siaga bantu,0,1,bab modelling sungguh uras jam tidur deadline nya singkat bikin ketar tir untung teman siaga bantu,0.5368432402610779,1
seru ajar blender ajar temanteman kakak tingkat bantu mgv asprak banget gaenak maybe cuman revisi sih salah hehehe sok far sok good banget 1010 keren ajar 3d moga laptop kuat hehehe,1,1,seru ajar blender ajar temanteman kakak tingkat bantu mgv asprak banget gaenak maybe cuman revisi sih salah hehehe sok far sok good banget 1010 keren ajar 3d moga laptop kuat hehehe,0.9063513278961182,1
alam bab seru pikir produk layak produk cukup syarat syarat anjur dosen uras bab,0,1,alam bab seru pikir produk layak produk cukup syarat syarat anjur dosen uras bab,0.7857499122619629,-1
pegalaman bab coloring kesan mana usaha sesuai warna produk mana coba pasu warna cocok produk,0,1,pegalaman bab coloring kesan mana usaha sesuai warna produk mana coba pasu warna cocok produk,0.541415810585022,-1
alam dalam bab sulit atur power cahaya produk coba laku cahaya pas tampil detail produk,-1,-1,alam dalam bab sulit atur power cahaya produk coba laku cahaya pas tampil detail produk,0.987215518951416,0
alam bab bongkar produk dalam produk sulit bab bongkar nama bab animasi,-1,-1,alam bab bongkar produk dalam produk sulit bab bongkar nama bab animasi,0.9927438497543336,-1
aju judul alami susah tolak 3 kali dedlinenya tanggal 27 tanggal 30 judul ac sekian,-1,-1,aju judul alami susah tolak 3 kali dedlinenya tanggal 27 tanggal 30 judul ac sekian,0.973527729511261,-1
tahap animasi tantang biasa animasi software ajar aplikasi blender,0,1,tahap animasi tantang biasa animasi software ajar aplikasi blender,0.9936196208000184,0
bab animating lumayan susah bab coloring lighting bab animating modelling susah tingkat sulit,-1,-1,bab animating lumayan susah bab coloring lighting bab animating modelling susah tingkat sulit,0.955184817314148,-1
bab 1 milik sulit modeling sulit bantu kating suruh tutor youtube youtube butuh bantu langsung cari bantuang kating alhamdulilah selesai tenggat,1,1,bab 1 milik sulit modeling sulit bantu kating suruh tutor youtube youtube butuh bantu langsung cari bantuang kating alhamdulilah selesai tenggat,0.9636074900627136,-1
aju produk isi link gform isi judul produk tanggal kontrak demonstrasi report nya beli prc sesuai warna tentu offering nya alhamdulillah nya lancar ac,1,1,aju produk isi link gform isi judul produk tanggal kontrak demonstrasi report nya beli prc sesuai warna tentu offering nya alhamdulillah nya lancar ac,0.7701044678688049,0
asistensi modelling hubung kak thasya asprak bab 1 kendali nya laptop kerja bab 1 poin plus lebih tanggal kontrak jujur sedih alhamdulillah allah jalan ide sewa laptop dekat usul orang tua tuju moga semester 2 laptop repot teman latih objek 3d kerja laptop teman alhamdulillah revisi nya materi lms tutor youtube sekian terimakasih,1,1,asistensi modelling hubung kak thasya asprak bab 1 kendali nya laptop kerja bab 1 poin plus lebih tanggal kontrak jujur sedih alhamdulillah allah jalan ide sewa laptop dekat usul orang tua tuju moga semester 2 laptop repot teman latih objek 3d kerja laptop teman alhamdulillah revisi nya materi lms tutor youtube sekian terimakasih,0.5201547741889954,-1
asistensi bab 2 modelling pilih hubung kak syifa asprak bab 2 asistensi nya online gmeet revisi report nya baik terimakasih kak syifa arah erti bab 2 nilai plus laptop sewa surabaya depan usaha meminimalisir lambat hindar poin plus,1,1,asistensi bab 2 modelling pilih hubung kak syifa asprak bab 2 asistensi nya online gmeet revisi report nya baik terimakasih kak syifa arah erti bab 2 nilai plus laptop sewa surabaya depan usaha meminimalisir lambat hindar poin plus,0.8386486768722534,0
asistensi bab 3 lighting hubung kak risti asprak nya siang kwu turun hujan alhamdulillah nya jalan lancar demonstrasi report nya terimakasih kak risti,1,1,asistensi bab 3 lighting hubung kak risti asprak nya siang kwu turun hujan alhamdulillah nya jalan lancar demonstrasi report nya terimakasih kak risti,0.8555495738983154,0
bismillah pokok moga lancar bab bab biar cepat selesai biar cepat healing,1,1,bismillah pokok moga lancar bab bab biar cepat selesai biar cepat healing,0.9425517916679382,1
bismillah bab moga mudah moga mudah teman teman desember moga pulang halang,1,1,bismillah bab moga mudah moga mudah teman teman desember moga pulang halang,0.6949245929718018,1
alam ajar materi ragu percaya selesai bab usaha keras selesai bab harap bab giat asistensi asprak bab,0,-1,alam ajar materi ragu percaya selesai bab usaha keras selesai bab harap bab giat asistensi asprak bab,0.9773525595664978,-1
bab 4 lumayan susah gampang untung asprak habis untung report ku cepat selesai hehe,1,1,bab 4 lumayan susah gampang untung asprak habis untung report ku cepat selesai hehe,0.9835424423217772,1
bab animasi ide animasi produk kendala laptop animasi laptop,0,-1,bab animasi ide animasi produk kendala laptop animasi laptop,0.9878262877464294,0
pujituhan lancar kerja santai asistensi lancar moga depa lancar,1,1,pujituhan lancar kerja santai asistensi lancar moga depa lancar,0.9224418997764589,1
bab mudah mudah mudah banget rasa bab mudah paham mudah sekian terimakasih,1,1,bab mudah mudah mudah banget rasa bab mudah paham mudah sekian terimakasih,0.7899413108825684,1
ajar animasi 3d ajar kesaaran ajar sungguh ubah usaha sesuai mampu penting,0,1,ajar animasi 3d ajar kesaaran ajar sungguh ubah usaha sesuai mampu penting,0.7047855854034424,1
alhamdullilah maju sulit bantu teman teman nya cepat bantu teman sulit,0,1,alhamdullilah maju sulit bantu teman teman nya cepat bantu teman sulit,0.9876992702484132,-1
alam tugas milik kesan sendiri mana tugas sulit minim tutorial referensi aplikasi tantang selesai produk bab,0,-1,alam tugas milik kesan sendiri mana tugas sulit minim tutorial referensi aplikasi tantang selesai produk bab,0.874136209487915,-1
tama ucap terimakasih kakak2 kating bantu luang asprak 5 bab sayang,1,1,tama ucap terimakasih kakak2 kating bantu luang asprak 5 bab sayang,0.9283705949783324,0
animasi objek kendala keluh apa atur posisi kamera duh sabar,-1,-1,animasi objek kendala keluh apa atur posisi kamera duh sabar,0.8071791529655457,-1
suka ajar materi animating tarik objek jalan atur kamera sorot objek kali demonstrasi yeri alam harga,0,1,suka ajar materi animating tarik objek jalan atur kamera sorot objek kali demonstrasi yeri alam harga,0.4758646786212921,0
animating mudah sulit gantung konsep animating bilang lumayan mudah paham,1,1,animating mudah sulit gantung konsep animating bilang lumayan mudah paham,0.981834888458252,1
bab 4 bab bilang mudah animasi harap moga moga kuat laptop sehat sehat ya laptop allah manusia manusia mgv,1,1,bab 4 bab bilang mudah animasi harap moga moga kuat laptop sehat sehat ya laptop allah manusia manusia mgv,0.5677340030670166,-1
proses asistensi bab labelling sulit step step rumit asprak bantu masuk,-1,-1,proses asistensi bab labelling sulit step step rumit asprak bantu masuk,0.8728803396224976,-1
animating susah sih bingung pas validasi ajar bimbing banget lecturer alhamdulillah,1,1,animating susah sih bingung pas validasi ajar bimbing banget lecturer alhamdulillah,0.5116997957229614,-1
bab animating sulit teliti tingkat sesuai keyframe mas assistant bantu,0,-1,bab animating sulit teliti tingkat sesuai keyframe mas assistant bantu,0.9406933784484864,-1
materi rumit bab pusing modelling kali buka blender hafal shortcut nya teliti atur scene nya aman ya allah ya allah pas ngerjain moga revisi amin,0,1,materi rumit bab pusing modelling kali buka blender hafal shortcut nya teliti atur scene nya aman ya allah ya allah pas ngerjain moga revisi amin,0.9555537104606628,-1
alam selesai proyek bab 5 senang asik judul produk lumayan mudah support mampu,1,1,alam selesai proyek bab 5 senang asik judul produk lumayan mudah support mampu,0.9918078780174256,1
suka banget asisten praktek easy going nekoneko pelit ilmu kesini kaya suka sistem,1,1,suka banget asisten praktek easy going nekoneko pelit ilmu kesini kaya suka sistem,0.984216034412384,1
bab 4 labelling mudah sedia video tutorial lms asistensi jalan lancar demonstrasi produk,1,1,bab 4 labelling mudah sedia video tutorial lms asistensi jalan lancar demonstrasi produk,0.918106496334076,0
baca ajar materi render eve workbench cycle blender milik kendala device pada render animasi,0,-1,baca ajar materi render eve workbench cycle blender milik kendala device pada render animasi,0.995771825313568,0
bab 5 pusing ya wak animasi objek adobe animate blender tampil beda bingung banget workspacenya beda animasiin pas tau letak animate hehehehehehe sekian terimagaji,0,1,bab 5 pusing ya wak animasi objek adobe animate blender tampil beda bingung banget workspacenya beda animasiin pas tau letak animate hehehehehehe sekian terimagaji,0.984312117099762,-1
alam kali seru sih mual ngerjain animating depan laptop hari cenut cenut alhamdulillah revisi dikit,0,1,alam kali seru sih mual ngerjain animating depan laptop hari cenut cenut alhamdulillah revisi dikit,0.7053279280662537,1
animasi seru sampaisampai otak blender semangat pokok gua mah jir,1,1,animasi seru sampaisampai otak blender semangat pokok gua mah jir,0.9686429500579834,1
m bab 5 bingung ya tau insyaallah mudah rumit atur animasi,0,-1,m bab 5 bingung ya tau insyaallah mudah rumit atur animasi,0.9894739985466005,-1
sulit bab dubbing sesuai suara putar video hasil render hasil render ukur file nya seklai 12 gb,-1,-1,sulit bab dubbing sesuai suara putar video hasil render hasil render ukur file nya seklai 12 gb,0.5634596347808838,-1
alam animation objek kurang kelemhan objek play animation objek play aplikasi blender not responding,-1,-1,alam animation objek kurang kelemhan objek play animation objek play aplikasi blender not responding,0.9910590052604676,-1
materi bab 5 susah butuh sabar minim tahu tools tools blender sulit,-1,-1,materi bab 5 susah butuh sabar minim tahu tools tools blender sulit,0.9890474677085876,-1
animating rada rada susah butuh sabar mengerjakanya untung sabar hati senyum,0,1,animating rada rada susah butuh sabar mengerjakanya untung sabar hati senyum,0.6938447952270508,1
alam ajar materi paham alami bingung teman bantu proses kerja bab animating terimakasih,1,1,alam ajar materi paham alami bingung teman bantu proses kerja bab animating terimakasih,0.8047497272491455,-1
selesai bab 4 labelling kemarin lancar ajar masuk teks panah tunjuk report kerja lancar walapun tunggu senggang leptop teman asprak banget ramah nge revisi revisi report moga bab asprak enak terimakasih mgv ajar syukur tengah ketidakbisaan moga bab 5 selesai lancar bab cepat target desember mgvtulation desember giat padat bem libur uas sekian terimakasih,1,1,selesai bab 4 labelling kemarin lancar ajar masuk teks panah tunjuk report kerja lancar walapun tunggu senggang leptop teman asprak banget ramah nge revisi revisi report moga bab asprak enak terimakasih mgv ajar syukur tengah ketidakbisaan moga bab 5 selesai lancar bab cepat target desember mgvtulation desember giat padat bem libur uas sekian terimakasih,0.761442244052887,1
ajar animating wow duar duar duar gapapa deh imgv yekan semangat manusya manusya quat,1,1,ajar animating wow duar duar duar gapapa deh imgv yekan semangat manusya manusya quat,0.9327566623687744,1
lumayan seru tambah ilmu cuman bingung tau shortcutshortcut nya hehehe seru banget animasi,0,1,lumayan seru tambah ilmu cuman bingung tau shortcutshortcut nya hehehe seru banget animasi,0.9920386075973512,1
bab ful keburuburu insyaallah selesai lumayan kerja keras bab terimakasih,1,1,bab ful keburuburu insyaallah selesai lumayan kerja keras bab terimakasih,0.9433684945106506,1
labelling lumayan mudah ya kalo sulit cari asprak huhuhu ful lebih ajar labelling senang,1,1,labelling lumayan mudah ya kalo sulit cari asprak huhuhu ful lebih ajar labelling senang,0.991338849067688,1
asprak kali banget jago maygat kalo kaya wajib solusi mbak asprak serba,1,1,asprak kali banget jago maygat kalo kaya wajib solusi mbak asprak serba,0.986714780330658,1
kira animasi tahap susah dengar desas desus teman animating mudah coba susah coba alam harga,0,-1,kira animasi tahap susah dengar desas desus teman animating mudah coba susah coba alam harga,0.9725109338760376,-1
nge plus bab animation pesimis sesuai jadwal tambah projek peran tep asistensi moga ac,0,1,nge plus bab animation pesimis sesuai jadwal tambah projek peran tep asistensi moga ac,0.8959088921546936,0
bab 5 animating butuh juang alami sulit bingung proses animating produk,0,-1,bab 5 animating butuh juang alami sulit bingung proses animating produk,0.9710620641708374,0
bab 5 animating kali susah lanjut produk faham operasi blender tahap animating rumit selesai teliti,-1,-1,bab 5 animating kali susah lanjut produk faham operasi blender tahap animating rumit selesai teliti,0.9468829035758972,-1
bab animating sabar tempat kamera kunci sabar teliti semangat temanteman dikit,0,1,bab animating sabar tempat kamera kunci sabar teliti semangat temanteman dikit,0.8822546601295471,1
hm imgv senang kadang drama nya asistensi ngebut jalan hujan alam lupa,0,1,hm imgv senang kadang drama nya asistensi ngebut jalan hujan alam lupa,0.6747018694877625,1
animating benar stres bingung ajar mana paham pakai keyframe dl terima kasih kasih tutorial,0,1,animating benar stres bingung ajar mana paham pakai keyframe dl terima kasih kasih tutorial,0.7701787948608398,-1
rendering benar bingung laptop spefikasi kentang pakai laptop teman terima kasih tantang mas assistant tau,0,-1,rendering benar bingung laptop spefikasi kentang pakai laptop teman terima kasih tantang mas assistant tau,0.931157410144806,0
bab laptop mbledos coba usaha duplikat file blender taruh flasdis biar kalo laptop emoet backupan heheheh,0,1,bab laptop mbledos coba usaha duplikat file blender taruh flasdis biar kalo laptop emoet backupan heheheh,0.5659841299057007,-1
bab kali sulit babbab proses rendering jalan butuh laptop panas,-1,-1,bab kali sulit babbab proses rendering jalan butuh laptop panas,0.9902774095535278,-1
alam dubbing lumayan mudah beda aplikasiakhirnya tahap tinggal srlangkah lagisaya bahagia lega lewat produk harinyatrimakasih dosrn kawan kawan pamit bab dubbing sih lu babay,1,1,alam dubbing lumayan mudah beda aplikasiakhirnya tahap tinggal srlangkah lagisaya bahagia lega lewat produk harinyatrimakasih dosrn kawan kawan pamit bab dubbing sih lu babay,0.9838420152664183,1
imgv is the best imgv is the best imgv is the best imgv is the best imgv is the best imgv is the best,1,1,imgv is the best imgv is the best imgv is the best imgv is the best imgv is the best imgv is the best,0.8895869851112366,1
910 sih bab ku tanggal 14 asistensi tanggal 10 maghrib2 hujan eh salah hujan mkstnya niat ngejar bintang animating eh magernya kondisi minimal sesuai eh 2 parah dear moodku ayo baik please,-1,-1,910 sih bab ku tanggal 14 asistensi tanggal 10 maghrib2 hujan eh salah hujan mkstnya niat ngejar bintang animating eh magernya kondisi minimal sesuai eh 2 parah dear moodku ayo baik please,0.9807778000831604,-1
asprak susah atur fps saatdi play patahpatah takut rendering ubah,-1,-1,asprak susah atur fps saatdi play patahpatah takut rendering ubah,0.9629643559455872,-1
bab sulit objek putar pas coba hasil putar ttapi henti coba berkalikali bab bab modelling lupa 1 step hasil bergerakmaksimal,-1,-1,bab sulit objek putar pas coba hasil putar ttapi henti coba berkalikali bab bab modelling lupa 1 step hasil bergerakmaksimal,0.9865370988845824,-1
bab 6 rendering kali materi praktik mudah bab sebelumsebelumnya,0,1,bab 6 rendering kali materi praktik mudah bab sebelumsebelumnya,0.9651623368263244,0
war is overrakhirnya titik mana selesai mumettpuji tuhan selesai tentukanini jalan babmasih tugas tugas hars selesaikantrimakasih ucap dosem cinta bpk yeryteman teman juang ajar tugas inipacar bantu sayamenghibur sudha menyerahmenyemangati sayajuga encu unpad um halang kuta mensupportdan orang tua sayayang keras beli laptop matkul initrimakasih doa doa tiada habisnyasaya syukur krpada tuhan yesus mampu selesai tuga inisekitan terimakasih babay sih u,1,1,war is overrakhirnya titik mana selesai mumettpuji tuhan selesai tentukanini jalan babmasih tugas tugas hars selesaikantrimakasih ucap dosem cinta bpk yeryteman teman juang ajar tugas inipacar bantu sayamenghibur sudha menyerahmenyemangati sayajuga encu unpad um halang kuta mensupportdan orang tua sayayang keras beli laptop matkul initrimakasih doa doa tiada habisnyasaya syukur krpada tuhan yesus mampu selesai tuga inisekitan terimakasih babay sih u,0.9440501928329468,1
pad bab 5 sulit ajar sumber asistensi asprak saran saran baik,-1,-1,pad bab 5 sulit ajar sumber asistensi asprak saran saran baik,0.5304487943649292,-1
over al kuat kak tasya banget terima kasih ya bab coba ambil bintang always kedluluan hadeh,1,1,over al kuat kak tasya banget terima kasih ya bab coba ambil bintang always kedluluan hadeh,0.9614742398262024,1
ya kritik menang semenjak animating hidup tenang hehehehe hua papa seru pol,1,1,ya kritik menang semenjak animating hidup tenang hehehehe hua papa seru pol,0.9931469559669496,1
tahap rendering lumayan butuh effort ngerender jam 3 jam 9 weh renderan gagal ngerender alhamdulliah tinggal dubbing moga cepat porto xixixixixixixixiixixixixixixixixixi,0,-1,tahap rendering lumayan butuh effort ngerender jam 3 jam 9 weh renderan gagal ngerender alhamdulliah tinggal dubbing moga cepat porto xixixixixixixixiixixixixixixixixixi,0.6837297081947327,1
bab animating lumayan bantu tutor teman teman lali kembang model animasi saran asprak animasi asprak pol,1,1,bab animating lumayan bantu tutor teman teman lali kembang model animasi saran asprak animasi asprak pol,0.4314984977245331,1
alhamdulilah selesai tinggal 2 bab sungguh terima kasih keras titik sabar jadi buku heheheheheh,1,1,alhamdulilah selesai tinggal 2 bab sungguh terima kasih keras titik sabar jadi buku heheheheheh,0.9803935289382936,1
rendering butuh komputer nya milik spek rendah beli laptop mahal,-1,-1,rendering butuh komputer nya milik spek rendah beli laptop mahal,0.9917677640914916,-1
bab animating tutor animasi susah butuh sabar penuh atur kamera dsb,-1,-1,bab animating tutor animasi susah butuh sabar penuh atur kamera dsb,0.7469125986099243,-1
bab pusing plts working model bingung working utnung asprak masuk,-1,-1,bab pusing plts working model bingung working utnung asprak masuk,0.9916146993637084,-1
ajar lighting tantang senang susah atur tempat lightingnya hasil lewat bab lighting,0,-1,ajar lighting tantang senang susah atur tempat lightingnya hasil lewat bab lighting,0.5584783554077148,0
excited bab bayang hasil produk tambah semangat cepat selesai produk 3d,1,1,excited bab bayang hasil produk tambah semangat cepat selesai produk 3d,0.9933504462242126,1
materi megajarkan sabar teliti usaha pantang serah moga kuat bab 8 aamiin,1,1,materi megajarkan sabar teliti usaha pantang serah moga kuat bab 8 aamiin,0.9694051742553712,1
stres animating teliti sabar penuh juang ulang salah sesuai,1,1,stres animating teliti sabar penuh juang ulang salah sesuai,0.9731554985046388,-1
ajar materi bab 1 bab 7 seru sharing teman salut teman teman ajak ajar alam individu senang alhamdullilah ajar tentu tulis lapor praktek uji dosen asprak,1,1,ajar materi bab 1 bab 7 seru sharing teman salut teman teman ajak ajar alam individu senang alhamdullilah ajar tentu tulis lapor praktek uji dosen asprak,0.8907120823860168,1
bab modelling proses buat produk bab susah produk bentuk langkah rumit kali aplikasi blender,-1,-1,bab modelling proses buat produk bab susah produk bentuk langkah rumit kali aplikasi blender,0.7597494125366211,-1
bagi colloring lumayan tricky pintar pilih warna tekstur efek produk produk asli real,0,1,bagi colloring lumayan tricky pintar pilih warna tekstur efek produk produk asli real,0.611953854560852,1
bab lighting mudah pilih 1 4 opsi light tinggal geser atur terang cahaya sesuai situ ubah warna cahaya bab tuju produk bagus indah,1,1,bab lighting mudah pilih 1 4 opsi light tinggal geser atur terang cahaya sesuai situ ubah warna cahaya bab tuju produk bagus indah,0.9921263456344604,1
kalo sih keluh tunggu proses rendering laptop kuat pinjam kadang sungkan,-1,-1,kalo sih keluh tunggu proses rendering laptop kuat pinjam kadang sungkan,0.5106562972068787,-1
animasi kalaubga paham susah banget sih habis ajar teman engah kalo animasi gampang ribet mindahin kamera2 nya overal 810,-1,-1,animasi kalaubga paham susah banget sih habis ajar teman engah kalo animasi gampang ribet mindahin kamera2 nya overal 810,0.9910467267036438,-1
proses rendering memliki sabar luas proses rendering abar tunggu,-1,-1,proses rendering memliki sabar luas proses rendering abar tunggu,0.9569913148880004,0
dasar alam tugas imgv bab animasi bab susah bab bab bab kreativitas indah produk kesan dalam bab kesal susah nikmat proses dalam bab,0,1,dasar alam tugas imgv bab animasi bab susah bab bab bab kreativitas indah produk kesan dalam bab kesal susah nikmat proses dalam bab,0.8724501132965088,-1
bbmodelling software blender pakai software blender bantu teman bantu proses modelling,0,1,bbmodelling software blender pakai software blender bantu teman bantu proses modelling,0.9966539144515992,0
proses coloring mudah template cari template susah asprak fast respon cepat proses asistensi,1,1,proses coloring mudah template cari template susah asprak fast respon cepat proses asistensi,0.5623990893363953,-1
proses animating susah serah coba tutor teman selesai proses animating proses susah animating,-1,-1,proses animating susah serah coba tutor teman selesai proses animating proses susah animating,0.9947380423545836,-1
nikmat proses audioing dubbing tahap ajar ntuk materi anak milik background multimedia nikmat proses editing audio milik kendala lms masalah beranda berat etika laksana validasi produk tambah susah sesuai validasi jam senggang dosen asprak terkadang meng cancel sibuk validasi asprak dosen sekian alam bagi terimakasih,0,-1,nikmat proses audioing dubbing tahap ajar ntuk materi anak milik background multimedia nikmat proses editing audio milik kendala lms masalah beranda berat etika laksana validasi produk tambah susah sesuai validasi jam senggang dosen asprak terkadang meng cancel sibuk validasi asprak dosen sekian alam bagi terimakasih,0.8465853929519653,-1
rendering proses mudah tahap blender end timeline 1300 tunggu 30 menit cepat demonstrasi asprak temanteman bantu proses proses,0,1,rendering proses mudah tahap blender end timeline 1300 tunggu 30 menit cepat demonstrasi asprak temanteman bantu proses proses,0.9908865690231324,0
asprak seru banget rasa kalo ngobrolnya habis asistensi animating kah,1,1,asprak seru banget rasa kalo ngobrolnya habis asistensi animating kah,0.9958493709564208,1
seru asprak susah animasi keren sih bikin benda gerak thank u kakak2 uda bantu terima kasih temanteman support semangat pokok one step closer nie,1,1,seru asprak susah animasi keren sih bikin benda gerak thank u kakak2 uda bantu terima kasih temanteman support semangat pokok one step closer nie,0.8787891864776611,1
2 gapapa laah yaudah nya mageran suruh anak moodyan terimakasih senior bantu bimbing lope lu pul,1,1,2 gapapa laah yaudah nya mageran suruh anak moodyan terimakasih senior bantu bimbing lope lu pul,0.9774523973464966,-1
bab rendering ajar merender produk bentuk render animation render image,0,1,bab rendering ajar merender produk bentuk render animation render image,0.9935629367828368,0
bab 4 proses lumayan rumit rumit proses modelling kakak asprak benar salah kerja,-1,-1,bab 4 proses lumayan rumit rumit proses modelling kakak asprak benar salah kerja,0.9763978719711304,-1
tahap dubbing mudah banding modelling hehehehehehe semangat abisini porto mgvtulaition,1,1,tahap dubbing mudah banding modelling hehehehehehe semangat abisini porto mgvtulaition,0.9846351742744446,1
alhamdulilah yuk tinggal 1 bab buku tunggu kakak cowok tolong dirosting ya kak cowok percaya sepenuh hati air mata gadang malam revisi tiada henti,1,1,alhamdulilah yuk tinggal 1 bab buku tunggu kakak cowok tolong dirosting ya kak cowok percaya sepenuh hati air mata gadang malam revisi tiada henti,0.8332130908966064,1
sat set wat wet top markotop jos gandos rendering hasil video oke prc suruh keluar langsung ttd,1,1,sat set wat wet top markotop jos gandos rendering hasil video oke prc suruh keluar langsung ttd,0.9780514240264891,0
m segi quiz bab sih pusying salah2 hehehe hmmapa ya moga tahap bab moga laptop kuat seorang2nyasemangat tinggal dikit,0,1,m segi quiz bab sih pusying salah2 hehehe hmmapa ya moga tahap bab moga laptop kuat seorang2nyasemangat tinggal dikit,0.923106849193573,-1
materi butuh sabar ekstra prediksi leta keyframe hasil rendering susah ngira laptop kuat rendering 100 frame mengrender 1 jam hasil video durasi 1 menit animating not responding kerja mudah tunggu,-1,-1,materi butuh sabar ekstra prediksi leta keyframe hasil rendering susah ngira laptop kuat rendering 100 frame mengrender 1 jam hasil video durasi 1 menit animating not responding kerja mudah tunggu,0.4746576249599457,-1
bab 6 rendering sangka senang suddah mgvtulation kemarin vote desain template bang ngerayakan mgvtulation yuhu seru pokok raya sih beli mixue kalo demons render cape kesana kemari pinjem leptop animating render alhamdulillah lancar hambat pas nge render terimakasih teman teman minjemin leptopnya nemenin ajar moga amal terima tuhan amin,1,1,bab 6 rendering sangka senang suddah mgvtulation kemarin vote desain template bang ngerayakan mgvtulation yuhu seru pokok raya sih beli mixue kalo demons render cape kesana kemari pinjem leptop animating render alhamdulillah lancar hambat pas nge render terimakasih teman teman minjemin leptopnya nemenin ajar moga amal terima tuhan amin,0.561843991279602,-1
ajar animasi bikin pusing banget ya allah ngerjainnya sambi menang bikin lupa makan ya tumbang huhuhu untung asprak banget ajar selesai,1,1,ajar animasi bikin pusing banget ya allah ngerjainnya sambi menang bikin lupa makan ya tumbang huhuhu untung asprak banget ajar selesai,0.9879779815673828,-1
kalo render pakai laptop letup hehehehehehehe ya biar fast hehehehehehehehehehehehehehehehheheheheheheheheheheeheheheheheheheheheheheheheheheheheh,1,1,kalo render pakai laptop letup hehehehehehehe ya biar fast hehehehehehehehehehehehehehehehheheheheheheheheheheeheheheheheheheheheheheheheheheheheh,0.5893878936767578,0
ajar desain 3d blender ajar sabar telaten penuh capai hasil,1,1,ajar desain 3d blender ajar sabar telaten penuh capai hasil,0.9305334091186525,1
rendiring ez asistensi seru ayoklah pengin cepetcepet buku kuning semangat ya,1,1,rendiring ez asistensi seru ayoklah pengin cepetcepet buku kuning semangat ya,0.6979578733444214,1
render sebal ditungguin maleman hilang alhamdulilah render jam 9 jam 6 hehehe,1,1,render sebal ditungguin maleman hilang alhamdulilah render jam 9 jam 6 hehehe,0.9902106523513794,-1
waaw soaalnya suusaa4h banget aw aw aw gila moga asprak um slese menang,1,1,waaw soaalnya suusaa4h banget aw aw aw gila moga asprak um slese menang,0.9112542271614076,1
alami sulit ajar materi bab animating materi cakup konsep rumit butuh paham dalam frustasi sulit paham telat validasi produk halhal suka ajar materi tantang materi tantang tantang ajar halhal suka ajar bab banyak fiturfitur paham sulit ajar singkat alami proses asistensivalidasi senang asisten praktikum mau picu asa kesal asisten praktikum tuntut mahasiswa tugastugas praktikum sempurna paham sulit,-1,-1,alami sulit ajar materi bab animating materi cakup konsep rumit butuh paham dalam frustasi sulit paham telat validasi produk halhal suka ajar materi tantang materi tantang tantang ajar halhal suka ajar bab banyak fiturfitur paham sulit ajar singkat alami proses asistensivalidasi senang asisten praktikum mau picu asa kesal asisten praktikum tuntut mahasiswa tugastugas praktikum sempurna paham sulit,0.981777548789978,-1
masyaallah allahukabar plus ikit gangaruh deh selesai bab rumit bikin pusing ya - lewat asistensi alhamdulillah lancar,1,1,masyaallah allahukabar plus ikit gangaruh deh selesai bab rumit bikin pusing ya - lewat asistensi alhamdulillah lancar,0.6744826436042786,1
